@relation 'FinalSampleData-weka.filters.unsupervised.attribute.Remove-R2-3,6-7,14,16-19,21-22,24-25,28_predicted'

@attribute NMF numeric
@attribute LC numeric
@attribute LC_1 numeric
@attribute NAD numeric
@attribute ' NUC' numeric
@attribute ' AGE' numeric
@attribute ' NMS' numeric
@attribute ' NMD' numeric
@attribute ' Entropy ' numeric
@attribute NDVE numeric
@attribute CFC numeric
@attribute NCC numeric
@attribute NFC numeric
@attribute predicteda2a numeric
@attribute a2a numeric

@data
3,76,186,0,12,207,1,2,1.341055,3,4,207,1,99.450804,100
3,447,615,0,12,1647,1,2,0.812496,7,?,?,?,98.173271,100
0,0,0,0,0,0,0,0,0,0,23,981,13,99.888389,100
0,0,0,0,0,0,0,0,0,0,12,745,7,99.888484,100
2,8,40,1,65,154,1,1,0.998196,10,?,?,?,99.917138,100
0,0,0,0,0,0,0,0,0,0,0,2,0,99.88802,100
0,0,0,0,0,0,0,0,0,0,0,15,0,99.888693,100
168,135,1159,0,52,965,1,25,6.478438,2,1,27,1,93.830686,100
0,0,0,0,0,0,0,0,0,0,1,12,1,99.879708,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
5,69,83,3,46,2015,1,4,1.727549,5,?,?,?,98.998894,99.805731
19,102,442,0,20,60,1,7,3.442448,3,4,114,2,99.507383,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,1,7,0,16,351,1,1,0,14,?,?,?,99.96883,100
2,46,68,0,31,154,1,2,0.936667,1,0,0,0,99.840242,100
1,0,8,0,2,291,1,1,0,2,?,?,?,99.962869,100
0,0,0,0,0,0,0,0,0,0,4,402,3,99.88832,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,18,18,1,22,0,1,1,0,4,2,114,2,99.971725,100
3,26,26,3,39,9,1,2,1.569667,2,?,?,?,99.640733,100
0,0,0,0,0,0,0,0,0,0,1,42,0,99.885684,100
0,0,0,0,0,0,0,0,0,0,6,266,2,99.888049,100
1,30,32,0,2,1,1,1,0,2,0,0,0,99.82978,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
4,4,22,0,4,195,1,2,1.341097,2,?,?,?,99.911685,100
1,9,15,0,10,1143,1,1,0,5,?,?,?,99.96415,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,1,32,1,99.844645,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,24,26,0,49,334,1,1,0,7,?,?,?,99.941161,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
23,81,769,0,25,177,1,5,3.548791,2,10,915,8,99.300643,99.759036
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,1,31,1,99.24446,100
2,24,36,1,40,1069,1,2,0.943602,5,?,?,?,99.88722,100
2,77,81,1,11,1029,1,2,0.424405,1,?,?,?,98.756518,99.951338
3,126,132,1,24,4,1,2,0.51325,1,3,143,3,99.141782,99.835526
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,1,317,1,99.849683,100
1,2,8,0,16,156,1,1,0,8,?,?,?,99.966009,100
1,0,2,0,29,584,1,1,0,15,?,?,?,99.972853,100
25,101,107,22,80,2273,1,8,3.912114,12,?,?,?,97.825588,100
2,0,14,0,41,43,1,1,0.985228,7,?,?,?,99.961467,99.852941
9,37,129,1,55,436,1,3,2.754618,3,?,?,?,99.807426,100
2,27,39,0,29,5,1,2,0.858231,3,9,491,9,99.971533,100
2,263,269,1,2,185,1,2,0.597137,1,?,?,?,99.063429,99.937927
17,216,1338,2,18,43,1,4,1.667917,2,0,21,0,98.963191,99.112689
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,17,162,17,99.888531,100
3,107,147,1,9,1217,1,3,1.17791,1,0,1,0,99.663555,99.84466
0,0,0,0,0,0,0,0,0,0,20,419,12,99.888478,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,27,408,10,99.888383,100
1,174,174,1,1,0,1,1,0,1,0,0,0,99.346192,99.57265
2,113,119,1,37,63,1,2,0.522559,1,0,0,0,99.812374,99.838319
1,128,212,0,2,40,1,1,0,2,19,1217,15,99.493024,100
0,0,0,0,0,0,0,0,0,0,15,553,13,99.888478,100
0,0,0,0,0,0,0,0,0,0,1,20,2,99.878936,100
1,0,4,0,8,0,1,1,0,4,?,?,?,99.972996,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
11,282,352,2,12,24,1,3,1.776522,3,0,0,0,99.066433,99.773756
2,6,46,0,17,703,1,2,0.886541,2,?,?,?,99.854196,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,29,51,0,5,11,1,1,0,3,192,4583,55,99.903427,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,59,59,1,1,0,1,1,0,1,2,39,2,99.096348,98.532495
0,0,0,0,0,0,0,0,0,0,29,1238,8,99.888389,100
46,278,1070,4,30,264,1,7,5.014552,3,0,0,0,98.525556,99.462727
2,16,100,0,5,96,1,2,0.701471,4,?,?,?,99.751998,100
3,164,208,0,46,219,1,2,1.360328,4,0,0,0,99.490261,100
0,0,0,0,0,0,0,0,0,0,3,165,1,99.557182,100
0,0,0,0,0,0,0,0,0,0,0,1,0,99.88802,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,4,97,2,99.887781,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,0,4,0,8,28,1,2,1,2,0,0,0,99.959172,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,229,13375,121,99.841314,100
3,2,12,2,23,132,1,1,1.040852,4,0,0,0,99.953048,100
0,0,0,0,0,0,0,0,0,0,15,553,13,99.888478,100
0,0,0,0,0,0,0,0,0,0,5,201,2,99.887988,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,109,149,1,9,1316,1,3,1.175006,1,0,0,0,99.769052,99.758308
1,17,27,0,10,44,1,1,0,3,2,304,2,99.484856,100
0,0,0,0,0,0,0,0,0,0,0,31,0,99.886514,100
0,0,0,0,0,0,0,0,0,0,8,506,7,99.888478,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,25,35,0,29,205,1,1,0,14,2,62,0,99.964941,100
2,18,24,0,4,2653,1,2,0.979869,2,?,?,?,99.797842,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
1,8,8,1,4,642,1,1,0,4,?,?,?,99.955569,100
3,23,25,2,6,133,1,2,1.320924,3,4,338,1,99.863212,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
10,581,933,4,71,627,1,3,2.318276,1,?,?,?,98.335409,99.717337
2,0,4,0,90,1989,1,2,1,7,?,?,?,99.918026,100
0,0,0,0,0,0,0,0,0,0,6,43,6,99.888371,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,0,16,0,54,14,1,1,0,7,1,219,1,99.973332,100
68,207,2291,0,35,330,1,3,5.496335,3,0,0,0,99.562744,100
0,0,0,0,0,0,0,0,0,0,65,2272,36,99.888725,100
3,39,103,0,26,289,1,2,0.891074,10,?,?,?,99.419706,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,33,273,0,12,202,1,1,0.918296,3,0,0,0,98.97739,100
2,0,8,0,2,3902,1,1,1,2,?,?,?,99.83412,100
16,208,874,1,20,251,1,4,2.196716,2,4,112,2,98.828773,99.469496
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
4,59,127,0,5,132,1,3,1.348085,2,1,3,0,99.219855,100
2,0,4,0,21,1792,1,2,1,3,?,?,?,99.957444,100
1,9,11,0,3,1224,1,1,0,2,?,?,?,99.958187,100
2,43,65,1,5,240,1,2,0.979242,1,0,0,0,99.60672,99.7151
49,0,0,49,4,0,1,6,0,1,0,0,0,91.25092,100
0,0,0,0,0,0,0,0,0,0,2,65,1,99.887307,100
1,2,22,0,41,45,1,1,0,6,3,107,3,99.924071,100
0,0,0,0,0,0,0,0,0,0,9,305,2,99.888049,100
5,48,210,0,4,298,1,1,1.427413,3,0,0,0,99.368312,98.991935
52,491,1363,5,30,236,1,8,5.048768,3,1,259,0,98.056997,99.331104
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
4,80,106,1,17,1792,1,4,1.026973,4,?,?,?,98.71954,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,0,8,0,35,1008,1,1,1,20,?,?,?,99.965743,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
16,61,81,11,7,767,1,1,3.287639,2,?,?,?,98.625614,99.658003
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,3,107,0,99.887712,100
3,86,716,0,31,164,1,1,0.678447,4,4,293,1,99.159956,100
0,0,0,0,0,0,0,0,0,0,0,5,0,99.88878,100
0,0,0,0,0,0,0,0,0,0,6,266,2,99.888049,100
0,0,0,0,0,0,0,0,0,0,19,505,2,99.888049,100
1,8,8,1,4,642,1,1,0,4,?,?,?,99.955569,100
2,6,26,0,32,819,1,2,0.515947,17,?,?,?,99.951418,100
1,19,85,0,15,349,1,1,0,8,?,?,?,99.90837,100
1,0,2,0,13,115,1,1,0,7,119,3987,47,99.972978,100
3,145,147,2,45,639,1,3,0.323111,8,?,?,?,99.740994,100
1,1,7,0,11,838,1,1,0,8,?,?,?,99.968819,100
0,0,0,0,0,0,0,0,0,0,0,1520,0,99.886823,100
1,0,16,0,9,2733,1,1,0,6,?,?,?,99.968295,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,24,24,1,37,0,1,1,0,9,?,?,?,99.884021,100
23,133,7217,0,13,181,1,6,2.626929,1,2,46,1,99.646397,100
1,0,2,0,2,927,1,1,0,2,?,?,?,99.963646,100
1,6,76,0,33,59,1,1,0,4,4,173,2,99.957038,100
2,128,136,1,2,2078,1,2,0.322757,1,?,?,?,98.04164,99.851246
0,0,0,0,0,0,0,0,0,0,13,227,10,99.888478,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,4,567,4,99.88832,100
4,12,46,0,2,63,1,2,0.748953,2,17,226,0,99.952012,100
0,0,0,0,0,0,0,0,0,0,21,1000,9,99.888484,100
0,0,0,0,0,0,0,0,0,0,3,505,1,99.888073,100
2,33,115,0,37,1108,1,2,0.126532,4,3,77,2,99.582447,100
0,0,0,0,0,0,0,0,0,0,2,1437,14,99.888687,100
1,0,2,0,7,263,1,1,0,5,?,?,?,99.970557,100
0,0,0,0,0,0,0,0,0,0,21,864,7,99.888484,100
0,0,0,0,0,0,0,0,0,0,6,149,6,99.888194,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,9,476,7,99.888478,100
4,41,215,1,48,154,1,2,1.156944,2,1,1437,1,99.627298,99.902629
0,0,0,0,0,0,0,0,0,0,94,1990,41,99.888725,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,45,45,3,32,208,1,2,0.306756,4,5,155,2,99.81362,100
2,18,20,1,32,12,1,2,0.992774,3,0,8,0,99.755591,100
3,0,8,0,28,580,1,2,1.5,4,18,664,8,99.824728,100
1,0,16,0,4,95,1,1,0,3,5,231,3,99.91706,100
0,0,0,0,0,0,0,0,0,0,1,38,0,99.885684,100
2,170,184,1,34,107,1,2,0.601619,4,24,1306,16,99.741701,100
0,0,0,0,0,0,0,0,0,0,11,1109,6,99.888484,100
1,12,36,0,9,591,1,1,0,8,?,?,?,99.923811,100
1,13,13,1,11,6,1,1,0,4,1,9,0,99.958471,100
0,0,0,0,0,0,0,0,0,0,1,32,1,99.844645,100
1,82,408,0,2,199,1,1,0,1,3,14,0,99.646602,100
0,0,0,0,0,0,0,0,0,0,1,581,1,99.887306,100
0,0,0,0,0,0,0,0,0,0,22,935,11,99.888389,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
23,81,769,0,25,177,1,5,3.548791,2,10,915,8,99.300643,99.759036
1,26,28,0,7,651,1,1,0,6,?,?,?,99.951112,100
1,0,8,0,2,2757,1,1,0,2,?,?,?,99.963199,100
0,0,0,0,0,0,0,0,0,0,16,1184,8,99.888484,100
0,0,0,0,0,0,0,0,0,0,0,17,0,99.888693,100
15,8,50,0,2,285,1,1,3.507601,2,?,?,?,99.219971,99.055118
0,0,0,0,0,0,0,0,0,0,1,9,0,99.887657,100
1,0,6,0,71,212,1,1,0,13,?,?,?,99.972841,100
1,5,7,0,33,5,1,1,0,4,7,304,4,99.964827,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,3,231,3,99.88832,100
1,3,3,0,8,257,1,1,0,6,?,?,?,99.964843,100
1,1,11,0,13,2614,1,1,0,9,?,?,?,99.968681,100
1,4,6,0,24,498,1,1,0,13,?,?,?,99.967674,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
10,449,453,2,10,1047,1,6,2.528364,1,?,?,?,98.000858,99.588025
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,2,107,1,99.887307,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,109,149,1,9,1316,1,3,1.175006,1,0,0,0,99.769052,99.758308
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,6,43,6,99.888371,100
1,1,5,0,16,1053,1,1,0,8,?,?,?,99.968819,100
7,1,43,0,20,347,1,3,2.240965,5,?,?,?,99.801806,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
9,145,175,5,10,486,1,3,2.115837,3,13,275,10,98.996842,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,0,18,0,79,1875,1,2,0.764205,15,?,?,?,99.947212,100
0,0,0,0,0,0,0,0,0,0,9,336,3,99.888478,100
0,0,0,0,0,0,0,0,0,0,0,37,0,99.886122,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,100,100,2,24,181,1,2,0.529361,4,3,28,0,99.937534,100
0,0,0,0,0,0,0,0,0,0,1,17,0,99.887657,100
0,0,0,0,0,0,0,0,0,0,32,734,8,99.888383,100
3,23,25,2,6,133,1,2,1.320924,3,4,338,1,99.863212,100
0,0,0,0,0,0,0,0,0,0,5,870,3,99.888271,100
0,0,0,0,0,0,0,0,0,0,11,314,3,99.888478,100
0,0,0,0,0,0,0,0,0,0,11,3272,1,99.888023,100
2,11,11,2,14,37,1,1,0.439497,2,0,135,0,99.955982,100
1,1,3,0,3,0,1,1,0,1,261,10952,172,99.971837,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
5,68,96,0,12,1110,1,4,1.794732,3,?,?,?,98.996089,99.572284
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
1,5,5,0,2,5229,1,1,0,2,?,?,?,99.95305,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,3,231,3,99.88832,100
0,0,0,0,0,0,0,0,0,0,1,33,1,99.844645,100
1,2,6,0,2,282,1,1,0,2,?,?,?,99.960859,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,1,291,0,8,1979,1,1,0.999923,2,?,?,?,99.647604,99.572528
9,426,462,2,54,297,1,4,1.432151,5,2,106,1,98.989773,100
1,0,4,0,2,87,1,1,0,2,16,417,3,99.965085,100
0,0,0,0,0,0,0,0,0,0,7,679,1,99.867525,100
4,189,259,1,4,115,1,2,1.744196,1,?,?,?,99.075321,99.357739
5,231,251,3,19,112,1,1,1.224946,1,0,0,0,98.790379,99.55397
1,0,10,0,3,284,1,1,0,2,3,70,2,99.964133,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,5,743,2,99.865915,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,0,7,0,99.88878,100
0,0,0,0,0,0,0,0,0,0,2,130,1,99.887229,100
0,0,0,0,0,0,0,0,0,0,1,164,1,99.777451,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,0,8,0,99.88878,100
2,0,10,0,4,35,1,1,0.970951,3,2,61,2,99.959443,100
0,0,0,0,0,0,0,0,0,0,167,11578,131,99.888725,100
0,0,0,0,0,0,0,0,0,0,7,53,0,99.887937,100
68,207,2291,0,35,330,1,3,5.496335,3,0,0,0,99.562744,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,1,5,0,28,101,1,1,0,10,?,?,?,99.971265,100
19,102,442,1,21,109,1,7,3.442448,3,0,0,0,99.307832,100
1,8,14,0,19,2,1,1,0,4,18,797,7,99.967615,100
0,0,0,0,0,0,0,0,0,0,50,1864,23,99.888725,100
5,139,195,2,24,322,1,3,1.682488,3,9,204,1,98.893347,100
0,0,0,0,0,0,0,0,0,0,3,50,1,99.888233,100
4,189,259,1,4,115,1,2,1.744196,1,?,?,?,99.075321,99.357739
0,0,0,0,0,0,0,0,0,0,3,85,1,99.887918,100
1,13,39,0,2,1043,1,1,0,2,?,?,?,99.866778,100
36,101,881,0,30,77,1,6,4.022741,3,39,1519,16,97.434465,99.753897
1,11,15,0,3,3401,1,1,0,3,?,?,?,99.912018,100
0,0,0,0,0,0,0,0,0,0,9,476,7,99.888478,100
0,0,0,0,0,0,0,0,0,0,4,1470,15,99.888608,100
0,0,0,0,0,0,0,0,0,0,20,419,12,99.888478,100
1,19,23,0,13,799,1,1,0,9,?,?,?,99.953146,100
1,4,4,1,2,513,1,1,0,1,?,?,?,99.952957,100
7,2363,2363,7,5,3515,1,1,2.403313,1,3,162,1,97.358669,98.289345
0,0,0,0,0,0,0,0,0,0,3,93,3,99.888038,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
15,426,536,0,54,340,1,4,2.952316,5,0,5,0,99.74822,100
10,139,189,2,14,537,1,3,2.777535,3,0,19,0,99.842511,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,8,345,3,99.888478,100
1,9,9,1,17,1449,1,1,0,4,?,?,?,99.958684,100
2,11,77,1,21,929,1,2,0.173781,4,0,125,1,99.732209,100
1,2,2,0,5,595,1,1,0,4,2,15,1,99.966983,100
0,0,0,0,0,0,0,0,0,0,11,314,3,99.888478,100
10,139,189,2,14,537,1,3,2.777535,3,0,19,0,99.842511,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,221,255,1,68,355,1,2,0.897427,1,?,?,?,98.390249,98.208287
18,692,778,11,73,687,1,7,3.367368,1,?,?,?,97.346907,99.437459
2,18,24,0,4,2653,1,2,0.979869,2,?,?,?,99.797842,100
1,0,6,0,74,141,1,1,0,8,?,?,?,99.978668,100
3,126,136,1,36,572,1,3,0.65129,1,?,?,?,99.040181,99.805258
0,0,0,0,0,0,0,0,0,0,2,130,1,99.887229,100
1,0,10,0,16,0,1,1,0,4,0,1,0,99.970842,100
0,0,0,0,0,0,0,0,0,0,57,2839,36,99.888725,100
0,0,0,0,0,0,0,0,0,0,2,65,1,99.887307,100
1,11,29,0,63,47,1,1,0,28,?,?,?,99.969245,100
3,39,45,1,76,176,1,3,1.311933,2,?,?,?,99.037797,100
1,29,29,1,2,95,1,1,0,2,0,0,0,99.611315,100
0,0,0,0,0,0,0,0,0,0,6,110,4,99.888099,100
1,5,27,0,12,5,1,1,0,4,?,?,?,99.962613,100
18,278,770,0,22,286,1,5,2.189773,3,38,1525,11,97.706873,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,1,3,0,2,218,1,1,0,2,?,?,?,99.963508,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
13,50,206,0,25,116,1,5,3.389692,3,3,200,3,98.562543,100
1,114,114,1,1,0,1,1,0,1,2,48,2,98.970141,98.22335
1,30,32,0,2,1,1,1,0,2,0,0,0,99.82978,100
0,0,0,0,0,0,0,0,0,0,8,562,0,99.88829,100
1,0,2,0,7,3,1,1,0,5,2,122,1,99.91526,100
2,0,4,0,14,553,1,2,1,4,?,?,?,99.916327,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,8,506,7,99.888478,100
0,0,0,0,0,0,0,0,0,0,13,476,9,99.888478,100
0,0,0,0,0,0,0,0,0,0,17,162,17,99.888531,100
1,5,9,0,55,47,1,1,0,9,?,?,?,99.970411,100
1,0,34,0,86,582,1,1,0,12,?,?,?,99.961856,100
3,0,30,0,39,638,2,3,1.338269,3,?,?,?,99.824761,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,8,205,3,99.888478,100
1,8,8,1,4,642,1,1,0,4,?,?,?,99.955569,100
1,18,18,1,3,367,1,1,0,2,1,14,0,99.964465,100
1,3,17,0,18,715,1,1,0,11,?,?,?,99.966195,100
0,0,0,0,0,0,0,0,0,0,4,174,1,99.740813,100
2,6,46,0,17,703,1,2,0.886541,2,?,?,?,99.854196,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
6,38,122,0,59,917,1,3,1.176918,5,0,0,0,99.698954,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,4,4,1,2,513,1,1,0,1,?,?,?,99.952957,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,27,39,0,29,5,1,2,0.858231,3,9,491,9,99.971533,100
2,100,100,2,24,181,1,2,0.529361,4,3,28,0,99.937534,100
2,26,34,1,36,440,1,2,0.873981,3,19,468,2,99.850403,100
1,13,13,1,11,6,1,1,0,4,1,9,0,99.958471,100
1,0,4,0,5,111,1,1,0,1,0,0,0,99.964593,100
0,0,0,0,0,0,0,0,0,0,1,113,0,99.885285,100
2,0,10,0,4,35,1,1,0.970951,3,2,61,2,99.959443,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,21,1000,9,99.888484,100
0,0,0,0,0,0,0,0,0,0,1,15,0,99.887657,100
1,2,4,0,50,0,1,1,0,6,6,246,6,99.978504,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,3,7,0,39,6,1,2,0.985228,4,0,0,0,99.963055,100
1,0,2,0,5,632,1,1,0,4,?,?,?,99.96742,100
0,0,0,0,0,0,0,0,0,0,2,117,2,99.887092,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,0,4,0,4,56,1,1,0,3,?,?,?,99.9531,100
1,22,40,0,7,3,1,1,0,2,?,?,?,99.91194,100
7,19,21,6,3,266,1,4,2.760667,2,?,?,?,99.572112,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
33,150,212,1,53,639,1,7,4.066097,5,0,13,0,97.858236,98.760724
1,5,5,1,1,0,1,1,0,1,5,136,3,99.618049,99.526066
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
9,37,129,1,55,436,1,3,2.754618,3,?,?,?,99.807426,100
0,0,0,0,0,0,0,0,0,0,11,3272,1,99.888023,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,64,72,0,23,179,1,2,0.413817,2,6,434,4,99.692995,100
8,64,142,1,20,30,1,3,2.474282,4,28,1929,16,98.737321,100
0,0,0,0,0,0,0,0,0,0,4,401,2,99.887988,100
2,28,38,1,32,3767,1,2,0.297472,6,?,?,?,99.79033,100
1,9,11,0,3,1224,1,1,0,2,?,?,?,99.958187,100
1,18,18,1,2,2,1,1,0,1,0,0,0,99.915804,100
2,20,20,2,41,334,1,2,0.881291,17,?,?,?,99.93354,100
0,0,0,0,0,0,0,0,0,0,64,4268,24,99.888725,100
0,0,0,0,0,0,0,0,0,0,7,53,0,99.887937,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,1,32,1,99.844645,100
0,0,0,0,0,0,0,0,0,0,2,45,1,99.887622,100
1,5,15,0,3,360,1,1,0,3,?,?,?,99.952854,100
0,0,0,0,0,0,0,0,0,0,10,422,1,99.888128,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
5,27,71,0,33,5,1,2,1.846128,1,1,514,1,99.636775,100
1,0,10,0,3,284,1,1,0,2,3,70,2,99.964133,100
1,3,5,0,2,362,1,1,0,2,?,?,?,99.954016,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,39,103,0,26,289,1,2,0.891074,10,?,?,?,99.419706,100
16,933,1009,9,67,884,1,7,2.9262,1,?,?,?,97.557888,99.298375
2,0,8,0,35,1008,1,1,1,20,?,?,?,99.965743,100
2,44,76,0,10,34,1,1,0.850382,2,0,0,0,99.829857,100
0,0,0,0,0,0,0,0,0,0,1,233,3,99.887874,100
2,72,74,1,10,41,1,2,0.179256,1,7,708,5,98.92977,98.476605
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,6,82,0,6,62,1,1,0,2,0,0,0,99.905421,100
1,0,2,0,13,2,1,1,0,11,?,?,?,99.951426,100
1,18,18,1,2,16,1,1,0,1,36,715,13,99.843485,100
0,0,0,0,0,0,0,0,0,0,12,745,7,99.888484,100
4,240,282,1,67,276,1,2,1.067111,15,?,?,?,98.373661,99.94186
0,0,0,0,0,0,0,0,0,0,6,340,1,99.888128,100
9,275,705,1,10,30,1,2,2.166632,2,0,0,0,98.706197,98.626717
